Edad,ID_DEPTO,Poblacion
25,39,673
25,40,322
25,41,300
25,42,1038
25,43,5022
25,44,644
25,45,3058
25,46,550
25,47,2461
25,48,539
25,49,54
25,50,740
25,51,197
25,52,723
25,53,246
25,54,5539
25,55,1569
25,56,474
25,57,255
25,58,54
25,59,1682
25,60,463
25,61,567
25,62,427
25,63,782
25,64,155
25,65,295
25,66,938
25,67,934
25,68,28
25,69,168
25,70,1695
25,71,553
25,72,1020
25,73,329
25,74,10729
25,75,3211
25,76,26746
25,77,6802
25,78,7768
25,79,1890
25,80,10241
25,81,1868
25,82,6032
25,83,4134
25,84,1699
25,85,240
25,86,332
25,87,188
25,88,230
25,89,1135
25,90,2800
25,91,141
25,92,65
25,93,30
25,94,129
25,95,764
25,96,850
25,97,598
25,98,736
25,99,408
25,100,49
25,101,255
25,102,165
25,103,548
25,104,24
25,105,1619
25,106,452
25,107,985
25,108,1664
25,109,901
25,110,272
25,111,676
25,112,45043
25,113,268
25,114,71
25,115,4437
25,116,1094
25,117,416
25,118,1731
25,119,487
25,120,186
25,121,3370
25,122,127
25,123,7476
25,124,177
25,125,1323
25,126,677
25,127,1023
25,128,160
25,129,242
25,130,265
25,131,506
25,132,224
25,133,4025
25,134,1054
25,135,15
25,136,821
25,137,386
25,138,254
25,139,2052
25,140,880
25,141,455
25,142,5224
25,143,79
25,144,2127
25,145,95
25,146,1459
25,147,309
25,148,933
25,149,3380
25,150,4043
25,151,678
25,152,5556
25,153,588
25,154,3349
25,155,764
25,156,116
25,157,1262
25,158,544
25,159,299
25,160,353
25,161,8322
25,162,151
25,163,25
25,164,4912
25,165,193
25,166,232
25,167,728
25,168,172
25,169,483
25,170,10
25,171,565
25,172,699
25,173,161
25,174,147
25,175,221
25,176,234
25,177,158
25,178,284
25,179,252
25,180,197
25,181,991
25,182,1351
25,183,28
25,184,2953
25,185,63
25,186,294
25,187,157
25,188,26
25,189,272
25,190,54
25,191,2836
25,192,840
25,193,3151
25,194,149
25,195,287
25,196,191
25,197,2468
25,198,182
25,199,9165
25,200,5916
25,201,485
25,202,2096
25,203,6587
25,204,2403
25,205,96
25,206,837
25,207,328
25,208,503
25,209,220
25,210,2891
25,211,1745
25,212,279
25,213,70
25,214,899
25,215,1853
25,216,163
25,217,1334
25,218,154
25,219,104
25,220,4867
25,221,2224
25,222,122
25,223,82
25,224,347
25,225,339
25,226,2755
25,227,138
25,228,1640
25,229,28
25,230,360
25,231,971
25,232,103
25,233,564
25,234,224
25,235,181
25,236,2317
25,237,629
25,238,396
25,239,334
25,240,5316
25,241,595
25,242,382
25,243,4671
25,244,1043
25,245,1346
25,246,681
25,247,574
25,248,174
25,249,129
25,250,9138
25,251,386
25,252,1323
25,253,29863
25,254,236
25,255,442
25,256,1269
25,257,12924
25,258,31
25,259,156
25,260,540
25,261,339
25,262,190
25,263,312
25,264,41
25,265,6392
25,266,154
25,267,1683
25,268,365
25,269,3666
25,270,811
25,271,739
25,272,1090
25,273,266
25,274,786
25,275,1526
25,276,94
25,277,231
25,278,1153
25,279,73
25,280,774
25,281,4
25,282,5
25,283,587
25,284,229
25,285,562
25,286,10343
25,287,105
25,288,457
25,289,115
25,290,220
25,291,138
25,292,1594
25,293,2519
25,294,1490
25,295,223
25,296,389
25,297,3297
25,298,489
25,299,151
25,300,485
25,301,5780
25,302,365
25,303,1146
25,304,1517
25,305,1018
25,306,9
25,307,326
25,308,1016
25,309,193
25,310,1043
25,311,832
25,312,9542
25,313,809
25,314,85
25,315,144
25,316,38
25,317,95
25,318,342
25,319,698
25,320,127
25,321,599
25,322,1285
25,323,740
25,324,9571
25,325,4440
25,326,299
25,327,1270
25,328,692
25,329,61
25,330,23
25,331,361
25,332,2108
25,333,252
25,334,1761
25,335,2836
25,336,71
25,337,1087
25,338,6012
25,339,35
25,340,937
25,341,498
25,342,1436
25,343,541
25,344,505
25,345,107
25,346,449
25,347,1569
25,348,219
25,349,74
25,350,150
25,351,68
25,352,295
25,353,6385
25,354,105
25,355,1508
25,356,549
25,357,1119
25,358,72
25,359,1125
25,360,200
25,361,254
25,362,1713
25,363,550
25,364,197
25,365,208
25,366,2969
25,367,157
25,368,208
25,369,103
25,370,9508
25,371,573
25,372,594
25,373,365
25,374,147
25,375,198
25,376,2233
25,377,2004
25,378,210
25,379,24
25,380,94
25,381,1074
25,382,4104
25,383,1551
25,384,1065
25,385,935
25,386,279
25,387,1770
25,388,127
25,389,701
25,390,911
25,391,1574
25,392,87
25,393,262
25,394,988
25,395,301
25,396,194
25,397,20491
25,398,606
25,399,878
25,400,284
25,401,264
25,402,474
25,403,510
25,404,208
25,405,118
25,406,586
25,407,651
25,408,410
25,409,560
25,410,90
25,411,368
25,412,83
25,413,126
25,414,620
25,415,119
25,416,311
25,417,1137
25,418,2614
25,419,7233
25,420,1054
25,421,3916
25,422,920
25,423,362
25,424,587
25,425,1249
25,426,3357
25,427,741
25,428,2695
25,429,275
25,430,362
25,431,176
25,432,2125
25,433,898
25,434,232
25,435,196
25,436,5362
25,437,239
25,438,2378
25,439,1416
25,440,629
25,441,1047
25,442,3138
25,443,424
25,444,333
25,445,1492
25,446,57
25,447,384
25,448,53
25,449,865
25,450,476
25,451,1947
25,452,334
25,453,235
25,454,103
25,455,1308
25,456,351
25,457,96
25,458,479
25,459,259
25,460,191
25,461,186
25,462,626
25,463,59
25,464,138
25,465,76
25,466,384
25,467,2949
25,468,418
25,469,1979
25,470,140
25,471,69
25,472,87
25,473,25
25,474,1642
25,475,6924
25,476,227
25,477,498
25,478,238
25,479,89
25,480,34
25,481,160
25,482,373
25,483,413
25,484,74
25,485,660
25,486,771
25,487,5053
25,488,120
25,489,235
25,490,108
25,491,858
25,492,737
25,493,128
25,494,1725
25,495,1838
25,496,1236
25,497,243
25,498,78
25,499,132
25,500,49
25,501,570
25,502,942
25,503,3327
25,504,564
25,505,508
25,506,955
25,507,501
25,508,50
25,509,429
25,510,1671
25,511,696
25,512,2029
25,513,98
26,1,407
26,2,235
26,3,135
26,4,355
26,5,291
26,6,567
26,7,455
26,8,481
26,9,200
26,10,526
26,11,52
26,12,670
26,13,527
26,14,911
26,15,226
26,16,174
26,17,134
26,18,507
26,19,360
26,20,139
26,21,668
26,22,9304
26,23,172
26,24,76
26,25,43
26,26,290
26,27,386
26,28,156
26,29,53
26,30,1259
26,31,27
26,32,830
26,33,308
26,34,439
26,35,230
26,36,157
26,37,5170
26,38,430
26,39,642
26,40,380
26,41,292
26,42,1094
26,43,4894
26,44,624
26,45,2972
26,46,574
26,47,2524
26,48,499
26,49,78
26,50,699
26,51,187
26,52,731
26,53,257
26,54,5428
26,55,1524
26,56,490
26,57,269
26,58,29
26,59,1568
26,60,493
26,61,578
26,62,439
26,63,803
26,64,147
26,65,298
26,66,1008
26,67,981
26,68,35
26,69,164
26,70,1675
26,71,536
26,72,990
26,73,324
26,74,10596
26,75,3266
26,76,26261
26,77,6610
26,78,7503
26,79,2000
26,80,10106
26,81,1753
26,82,5788
26,83,4128
26,84,1720
26,85,221
26,86,323
26,87,193
26,88,226
26,89,1119
26,90,2800
26,91,132
26,92,95
26,93,40
26,94,110
26,95,702
26,96,880
26,97,641
26,98,661
26,99,426
26,100,51
26,101,280
26,102,165
26,103,560
26,104,21
26,105,1580
26,106,402
26,107,1101
26,108,1659
26,109,947
26,110,275
26,111,662
26,112,45522
26,113,250
26,114,96
26,115,4314
26,116,1091
26,117,393
26,118,1681
26,119,481
26,120,174
26,121,3181
26,122,134
26,123,7417
26,124,205
26,125,1287
26,126,593
26,127,954
26,128,165
26,129,323
26,130,267
26,131,511
26,132,241
26,133,3861
26,134,1021
26,135,15
26,136,802
26,137,402
26,138,242
26,139,2013
26,140,802
26,141,431
26,142,5382
26,143,60
26,144,2098
26,145,89
26,146,1564
26,147,312
26,148,979
26,149,3396
26,150,3922
26,151,599
26,152,5593
26,153,554
26,154,3255
26,155,731
26,156,123
26,157,1223
26,158,481
26,159,286
26,160,365
26,161,8290
26,162,133
26,163,31
26,164,4911
26,165,189
26,166,252
26,167,700
26,168,164
26,169,437
26,170,12
26,171,589
26,172,786
26,173,146
26,174,128
26,175,209
26,176,223
26,177,145
26,178,277
26,179,272
26,180,220
26,181,955
26,182,1227
26,183,35
26,184,2892
26,185,87
26,186,302
26,187,143
26,188,35
26,189,265
26,190,62
26,191,2934
26,192,808
26,193,3133
26,194,128
26,195,249
26,196,153
26,197,2385
26,198,178
26,199,9239
26,200,5857
26,201,483
26,202,2167
26,203,6660
26,204,2326
26,205,86
26,206,802
26,207,308
26,208,524
26,209,265
26,210,3050
26,211,1614
26,212,263
26,213,50
26,214,766
26,215,1709
26,216,170
26,217,1336
26,218,139
26,219,116
26,220,4907
26,221,2240
26,222,118
26,223,75
26,224,393
26,225,348
26,226,2745
26,227,130
26,228,1736
26,229,37
26,230,379
26,231,1021
26,232,81
26,233,510
26,234,239
26,235,202
26,236,2345
26,237,629
26,238,390
26,239,321
26,240,5242
26,241,618
26,242,362
26,243,4456
26,244,1017
26,245,1356
26,246,724
26,247,546
26,248,174
26,249,125
26,250,8793
26,251,360
26,252,1287
26,253,28642
26,254,230
26,255,455
26,256,1200
26,257,12434
26,258,32
26,259,140
26,260,570
26,261,370
26,262,231
26,263,304
26,264,40
26,265,6314
26,266,158
26,267,1739
26,268,354
26,269,3814
26,270,833
26,271,731
26,272,1078
26,273,234
26,274,809
26,275,1512
26,276,79
26,277,248
26,278,1136
26,279,59
26,280,756
26,281,2
26,282,4
26,283,563
26,284,241
26,285,502
26,286,10267
26,287,116
26,288,419
26,289,146
26,290,217
26,291,119
26,292,1564
26,293,2497
26,294,1570
26,295,207
26,296,348
26,297,3264
26,298,495
26,299,143
26,300,520
26,301,5626
26,302,384
26,303,1061
26,304,1451
26,305,1051
26,306,8
26,307,327
26,308,1054
26,309,165
26,310,960
26,311,881
26,312,9315
26,313,850
26,314,76
26,315,140
26,316,18
26,317,76
26,318,336
26,319,725
26,320,102
26,321,557
26,322,1331
26,323,697
26,324,9655
26,325,4553
26,326,298
26,327,1305
26,328,617
26,329,97
26,330,18
26,331,343
26,332,2060
26,333,246
26,334,1738
26,335,2842
26,336,64
26,337,1083
26,338,5795
26,339,36
26,340,826
26,341,594
26,342,1397
26,343,605
26,344,488
26,345,90
26,346,426
26,347,1484
26,348,262
26,349,69
26,350,147
26,351,66
26,352,281
26,353,6254
26,354,109
26,355,1514
26,356,559
26,357,1174
26,358,64
26,359,1145
26,360,221
26,361,225
26,362,1639
26,363,509
26,364,218
26,365,192
26,366,2947
26,367,167
26,368,192
26,369,102
26,370,9544
26,371,515
26,372,650
26,373,354
26,374,150
26,375,223
26,376,2206
26,377,2126
26,378,239
26,379,17
26,380,97
26,381,1171
26,382,4086
26,383,1634
26,384,1141
26,385,910
26,386,237
26,387,1740
26,388,112
26,389,674
26,390,1101
26,391,1530
26,392,97
26,393,263
26,394,1009
26,395,350
26,396,201
26,397,20850
26,398,522
26,399,860
26,400,304
26,401,249
26,402,487
26,403,464
26,404,202
26,405,120
26,406,577
26,407,652
26,408,363
26,409,561
26,410,105
26,411,347
26,412,71
26,413,144
26,414,655
26,415,107
26,416,289
26,417,1038
26,418,2629
26,419,7107
26,420,949
26,421,3670
26,422,883
26,423,351
26,424,578
26,425,1209
26,426,3330
26,427,691
26,428,2740
26,429,272
26,430,346
26,431,177
26,432,2198
26,433,915
26,434,242
26,435,230
26,436,5486
26,437,206
26,438,2314
26,439,1429
26,440,631
26,441,1037
26,442,3148
26,443,394
26,444,321
26,445,1375
26,446,66
26,447,369
26,448,32
26,449,914
26,450,484
26,451,1813
26,452,295
26,453,189
26,454,142
26,455,1255
26,456,327
26,457,86
26,458,455
26,459,243
26,460,175
26,461,179
26,462,609
26,463,71
26,464,133
26,465,68
26,466,363
26,467,2730
26,468,462
26,469,1990
26,470,153
26,471,67
26,472,97
26,473,27
26,474,1661
26,475,6490
26,476,274
26,477,444
26,478,220
26,479,100
26,480,34
26,481,151
26,482,346
26,483,401
26,484,82
26,485,665
26,486,739
26,487,5312
26,488,137
26,489,217
26,490,78
26,491,960
26,492,690
26,493,124
26,494,1559
26,495,1608
26,496,1409
26,497,281
26,498,65
26,499,157
26,500,43
26,501,576
26,502,887
26,503,3193
26,504,586
26,505,511
26,506,914
26,507,557
26,508,53
26,509,417
26,510,1530
26,511,661
26,512,1984
26,513,104
27,1,414
27,2,264
27,3,139
27,4,348
27,5,274
27,6,606
27,7,506
27,8,527
27,9,221
27,10,561
27,11,60
27,12,644
27,13,486
27,14,970
27,15,220
27,16,169
27,17,157
27,18,499
27,19,383
27,20,155
27,21,627
27,22,9235
27,23,155
27,24,74
27,25,47
27,26,327
27,27,371
27,28,152
27,29,50
27,30,1293
27,31,30
27,32,816
27,33,312
27,34,469
27,35,249
27,36,146
27,37,5203
27,38,435
27,39,643
27,40,388
27,41,293
27,42,1071
27,43,4878
27,44,627
27,45,3085
27,46,521
27,47,2660
27,48,565
27,49,69
27,50,718
27,51,194
27,52,715
27,53,267
27,54,5422
27,55,1572
27,56,442
27,57,259
27,58,45
27,59,1625
27,60,493
27,61,571
27,62,448
27,63,780
27,64,143
27,65,277
27,66,957
27,67,942
27,68,30
27,69,202
27,70,1580
27,71,550
27,72,1097
27,73,339
27,74,11317
27,75,3307
27,76,25889
27,77,6717
27,78,7730
27,79,2003
27,80,10179
27,81,1827
27,82,5696
27,83,4159
27,84,1794
27,85,205
27,86,319
27,87,180
27,88,249
27,89,1177
27,90,2866
27,91,140
27,92,91
27,93,36
27,94,135
27,95,721
27,96,930
27,97,582
27,98,693
27,99,408
27,100,55
27,101,283
27,102,164
27,103,489
27,104,18
27,105,1612
27,106,407
27,107,1091
27,108,1755
27,109,953
27,110,316
27,111,723
27,112,47066
27,113,280
27,114,87
27,115,4260
27,116,1084
27,117,402
27,118,1806
27,119,478
27,120,149
27,121,3222
27,122,106
27,123,7703
27,124,200
27,125,1347
27,126,685
27,127,934
27,128,187
27,129,326
27,130,251
27,131,496
27,132,292
27,133,3942
27,134,1010
27,135,17
27,136,809
27,137,394
27,138,261
27,139,2136
27,140,802
27,141,443
27,142,5391
27,143,63
27,144,2099
27,145,93
27,146,1497
27,147,308
27,148,972
27,149,3411
27,150,3951
27,151,648
27,152,5325
27,153,592
27,154,3210
27,155,688
27,156,120
27,157,1290
27,158,523
27,159,291
27,160,358
27,161,8290
27,162,194
27,163,29
27,164,4862
27,165,182
27,166,262
27,167,760
27,168,211
27,169,471
27,170,18
27,171,694
27,172,734
27,173,129
27,174,120
27,175,221
27,176,218
27,177,142
27,178,265
27,179,243
27,180,209
27,181,965
27,182,1301
27,183,45
27,184,3022
27,185,97
27,186,295
27,187,180
27,188,34
27,189,285
27,190,64
27,191,2910
27,192,833
27,193,3263
27,194,110
27,195,269
27,196,189
27,197,2446
27,198,191
27,199,9123
27,200,5970
27,201,520
27,202,2309
27,203,6637
27,204,2365
27,205,83
27,206,811
27,207,303
27,208,461
27,209,210
27,210,3041
27,211,1780
27,212,235
27,213,56
27,214,838
27,215,1714
27,216,136
27,217,1410
27,218,156
27,219,123
27,220,5023
27,221,2301
27,222,173
27,223,86
27,224,342
27,225,358
27,226,2757
27,227,131
27,228,1692
27,229,32
27,230,420
27,231,1092
27,232,90
27,233,525
27,234,227
27,235,207
27,236,2461
27,237,634
27,238,419
27,239,326
27,240,5499
27,241,626
27,242,325
27,243,4380
27,244,1035
27,245,1364
27,246,733
27,247,516
27,248,189
27,249,109
27,250,9000
27,251,390
27,252,1297
27,253,29694
27,254,210
27,255,454
27,256,1251
27,257,12677
27,258,30
27,259,149
27,260,572
27,261,399
27,262,210
27,263,327
27,264,56
27,265,6519
27,266,156
27,267,1719
27,268,352
27,269,3931
27,270,805
27,271,766
27,272,1085
27,273,223
27,274,797
27,275,1593
27,276,104
27,277,255
27,278,1183
27,279,63
27,280,880
27,281,3
27,282,3
27,283,591
27,284,268
27,285,546
27,286,10262
27,287,128
27,288,442
27,289,107
27,290,226
27,291,139
27,292,1583
27,293,2547
27,294,1498
27,295,252
27,296,337
27,297,3407
27,298,471
27,299,145
27,300,520
27,301,5535
27,302,389
27,303,1116
27,304,1508
27,305,1030
27,306,9
27,307,350
27,308,1081
27,309,202
27,310,998
27,311,854
27,312,9362
27,313,879
27,314,72
27,315,165
27,316,18
27,317,103
27,318,299
27,319,761
27,320,96
27,321,631
27,322,1360
27,323,684
27,324,9628
27,325,4598
27,326,277
27,327,1353
27,328,622
27,329,80
27,330,20
27,331,386
27,332,2074
27,333,226
27,334,1773
27,335,2839
27,336,66
27,337,1076
27,338,6064
27,339,29
27,340,852
27,341,547
27,342,1491
27,343,612
27,344,538
27,345,92
27,346,419
27,347,1585
27,348,262
27,349,84
27,350,168
27,351,66
27,352,283
27,353,6308
27,354,115
27,355,1431
27,356,580
27,357,1160
27,358,69
27,359,1131
27,360,210
27,361,276
27,362,1611
27,363,509
27,364,200
27,365,208
27,366,2933
27,367,168
27,368,240
27,369,115
27,370,9673
27,371,579
27,372,588
27,373,309
27,374,134
27,375,217
27,376,2314
27,377,2101
27,378,241
27,379,31
27,380,131
27,381,1159
27,382,4103
27,383,1749
27,384,1062
27,385,918
27,386,245
27,387,1783
27,388,137
27,389,644
27,390,1078
27,391,1587
27,392,79
27,393,316
27,394,941
27,395,356
27,396,187
27,397,21353
27,398,552
27,399,933
27,400,294
27,401,324
27,402,449
27,403,476
27,404,198
27,405,110
27,406,602
27,407,603
27,408,437
27,409,522
27,410,117
27,411,374
27,412,63
27,413,120
27,414,637
27,415,143
27,416,351
27,417,1105
27,418,2715
27,419,7532
27,420,986
27,421,3741
27,422,848
27,423,358
27,424,608
27,425,1279
27,426,3330
27,427,737
27,428,2745
27,429,309
27,430,397
27,431,191
27,432,2274
27,433,957
27,434,219
27,435,217
27,436,5665
27,437,194
27,438,2302
27,439,1538
27,440,594
27,441,964
27,442,3143
27,443,389
27,444,312
27,445,1462
27,446,50
27,447,340
27,448,32
27,449,961
27,450,485
27,451,1876
27,452,332
27,453,227
27,454,141
27,455,1232
27,456,357
27,457,74
27,458,456
27,459,264
27,460,194
27,461,190
27,462,610
27,463,71
27,464,169
27,465,61
27,466,320
27,467,2660
27,468,484
27,469,2037
27,470,150
27,471,59
27,472,74
27,473,27
27,474,1630
27,475,6509
27,476,232
27,477,485
27,478,205
27,479,125
27,480,30
27,481,177
27,482,351
27,483,426
27,484,92
27,485,731
27,486,835
27,487,5217
27,488,124
27,489,197
27,490,105
27,491,963
27,492,753
27,493,98
27,494,1607
27,495,1729
27,496,1533
27,497,278
27,498,60
27,499,164
27,500,39
27,501,583
27,502,934
27,503,3309
27,504,583
27,505,495
27,506,884
27,507,520
27,508,50
27,509,442
27,510,1534
27,511,678
27,512,2090
27,513,119
28,1,389
28,2,213
28,3,145
28,4,395
28,5,284
28,6,502
28,7,506
28,8,473
28,9,229
28,10,533
28,11,42
28,12,687
28,13,528
28,14,968
28,15,233
28,16,184
28,17,120
28,18,478
28,19,322
28,20,133
28,21,660
28,22,8876
28,23,163
28,24,80
28,25,44
28,26,290
28,27,358
28,28,135
28,29,65
28,30,1217
28,31,42
28,32,758
28,33,276
28,34,434
28,35,244
28,36,149
28,37,5166
28,38,376
28,39,636
28,40,358
28,41,295
28,42,1037
28,43,4743
28,44,627
28,45,2813
28,46,557
28,47,2572
28,48,547
28,49,65
28,50,680
28,51,191
28,52,706
28,53,252
28,54,5133
28,55,1428
28,56,442
28,57,237
28,58,35
28,59,1684
28,60,506
28,61,593
28,62,452
28,63,752
28,64,162
28,65,294
28,66,987
28,67,963
28,68,39
28,69,177
28,70,1611
28,71,550
28,72,1061
28,73,339
28,74,10652
28,75,3134
28,76,25206
28,77,6454
28,78,7433
28,79,1948
28,80,9745
28,81,1720
28,82,5435
28,83,3947
28,84,1818
28,85,245
28,86,335
28,87,168
28,88,237
28,89,1152
28,90,2873
28,91,129
28,92,102
28,93,33
28,94,128
28,95,692
28,96,933
28,97,623
28,98,654
28,99,398
28,100,45
28,101,281
28,102,165
28,103,544
28,104,23
28,105,1541
28,106,401
28,107,1035
28,108,1691
28,109,953
28,110,265
28,111,656
28,112,46184
28,113,241
28,114,95
28,115,4147
28,116,1102
28,117,380
28,118,1644
28,119,468
28,120,153
28,121,3049
28,122,112
28,123,7630
28,124,215
28,125,1273
28,126,607
28,127,956
28,128,196
28,129,346
28,130,240
28,131,562
28,132,250
28,133,3778
28,134,1007
28,135,21
28,136,709
28,137,385
28,138,257
28,139,2043
28,140,820
28,141,433
28,142,5355
28,143,79
28,144,2072
28,145,87
28,146,1428
28,147,302
28,148,883
28,149,3359
28,150,3727
28,151,580
28,152,5259
28,153,523
28,154,3150
28,155,716
28,156,106
28,157,1304
28,158,486
28,159,302
28,160,302
28,161,7979
28,162,157
28,163,27
28,164,4695
28,165,182
28,166,247
28,167,765
28,168,169
28,169,423
28,170,10
28,171,573
28,172,691
28,173,164
28,174,127
28,175,219
28,176,210
28,177,114
28,178,272
28,179,253
28,180,188
28,181,954
28,182,1198
28,183,46
28,184,2852
28,185,63
28,186,310
28,187,162
28,188,43
28,189,253
28,190,72
28,191,2770
28,192,799
28,193,3096
28,194,123
28,195,248
28,196,164
28,197,2357
28,198,163
28,199,9055
28,200,5880
28,201,463
28,202,2135
28,203,6302
28,204,2319
28,205,86
28,206,771
28,207,327
28,208,448
28,209,221
28,210,2982
28,211,1673
28,212,259
28,213,52
28,214,838
28,215,1750
28,216,145
28,217,1281
28,218,147
28,219,121
28,220,4932
28,221,2333
28,222,125
28,223,104
28,224,334
28,225,319
28,226,2598
28,227,145
28,228,1657
28,229,37
28,230,340
28,231,1017
28,232,79
28,233,516
28,234,231
28,235,200
28,236,2308
28,237,627
28,238,414
28,239,314
28,240,5099
28,241,591
28,242,301
28,243,4134
28,244,1066
28,245,1355
28,246,697
28,247,531
28,248,161
28,249,106
28,250,8619
28,251,392
28,252,1381
28,253,28466
28,254,200
28,255,428
28,256,1215
28,257,11823
28,258,24
28,259,158
28,260,593
28,261,382
28,262,232
28,263,294
28,264,39
28,265,6451
28,266,162
28,267,1697
28,268,343
28,269,3455
28,270,808
28,271,713
28,272,1049
28,273,229
28,274,749
28,275,1471
28,276,88
28,277,208
28,278,1062
28,279,60
28,280,836
28,281,1
28,282,9
28,283,535
28,284,225
28,285,517
28,286,10262
28,287,110
28,288,376
28,289,119
28,290,223
28,291,155
28,292,1565
28,293,2446
28,294,1382
28,295,233
28,296,338
28,297,3152
28,298,420
28,299,159
28,300,500
28,301,5325
28,302,393
28,303,1054
28,304,1465
28,305,1088
28,306,12
28,307,289
28,308,1052
28,309,168
28,310,975
28,311,852
28,312,8907
28,313,780
28,314,76
28,315,159
28,316,21
28,317,80
28,318,306
28,319,695
28,320,117
28,321,581
28,322,1269
28,323,648
28,324,9106
28,325,4451
28,326,283
28,327,1317
28,328,571
28,329,81
28,330,11
28,331,356
28,332,1889
28,333,239
28,334,1690
28,335,2774
28,336,58
28,337,1001
28,338,5954
28,339,50
28,340,848
28,341,559
28,342,1300
28,343,644
28,344,501
28,345,82
28,346,418
28,347,1568
28,348,236
28,349,85
28,350,160
28,351,66
28,352,271
28,353,5958
28,354,103
28,355,1428
28,356,587
28,357,1103
28,358,68
28,359,1062
28,360,190
28,361,201
28,362,1558
28,363,500
28,364,184
28,365,204
28,366,2798
28,367,187
28,368,197
28,369,135
28,370,9291
28,371,507
28,372,579
28,373,266
28,374,146
28,375,217
28,376,2279
28,377,1999
28,378,234
28,379,24
28,380,111
28,381,1072
28,382,4106
28,383,1784
28,384,1087
28,385,915
28,386,220
28,387,1603
28,388,113
28,389,614
28,390,1010
28,391,1538
28,392,81
28,393,289
28,394,927
28,395,329
28,396,192
28,397,21422
28,398,526
28,399,837
28,400,258
28,401,271
28,402,441
28,403,444
28,404,178
28,405,110
28,406,527
28,407,615
28,408,399
28,409,521
28,410,121
28,411,370
28,412,81
28,413,132
28,414,614
28,415,97
28,416,328
28,417,1080
28,418,2704
28,419,6918
28,420,957
28,421,3570
28,422,842
28,423,352
28,424,567
28,425,1289
28,426,3314
28,427,644
28,428,2746
28,429,257
28,430,348
28,431,160
28,432,2169
28,433,942
28,434,262
28,435,214
28,436,5288
28,437,208
28,438,2352
28,439,1474
28,440,567
28,441,978
28,442,3007
28,443,392
28,444,327
28,445,1425
28,446,48
28,447,347
28,448,36
28,449,850
28,450,413
28,451,1828
28,452,286
28,453,226
28,454,113
28,455,1151
28,456,323
28,457,94
28,458,465
28,459,252
28,460,162
28,461,167
28,462,626
28,463,78
28,464,167
28,465,75
28,466,347
28,467,2690
28,468,452
28,469,2036
28,470,127
28,471,67
28,472,91
28,473,25
28,474,1551
28,475,6040
28,476,261
28,477,409
28,478,246
28,479,121
28,480,48
28,481,187
28,482,304
28,483,401
28,484,87
28,485,643
28,486,834
28,487,5179
28,488,125
28,489,206
28,490,94
28,491,891
28,492,704
28,493,100
28,494,1538
28,495,1612
28,496,1479
28,497,257
28,498,54
28,499,148
28,500,42
28,501,559
28,502,848
28,503,3239
28,504,624
28,505,480
28,506,887
28,507,525
28,508,41
28,509,373
28,510,1405
28,511,681
28,512,1976
28,513,110
29,1,410
29,2,242
29,3,153
29,4,335
29,5,265
29,6,560
29,7,492
29,8,496
29,9,246
29,10,578
29,11,57
29,12,698
29,13,459
29,14,950
29,15,249
29,16,194
29,17,134
29,18,525
29,19,335
29,20,141
29,21,622
29,22,8879
29,23,186
29,24,83
29,25,48
29,26,334
29,27,378
29,28,151
29,29,57
29,30,1194
29,31,34
29,32,808
29,33,297
29,34,455
29,35,228
29,36,164
29,37,5343
29,38,384
29,39,679
29,40,319
29,41,295
29,42,987
29,43,4761
29,44,640
29,45,2800
29,46,532
29,47,2658
29,48,521
29,49,83
29,50,668
29,51,222
29,52,736
29,53,263
29,54,5196
29,55,1476
29,56,471
29,57,260
29,58,44
29,59,1580
29,60,528
29,61,571
29,62,430
29,63,787
29,64,160
29,65,325
29,66,910
29,67,1006
29,68,36
29,69,186
29,70,1570
29,71,490
29,72,1053
29,73,341
29,74,10852
29,75,3290
29,76,25268
29,77,6519
29,78,7613
29,79,2153
29,80,10081
29,81,1800
29,82,5510
29,83,3871
29,84,1850
29,85,227
29,86,293
29,87,157
29,88,258
29,89,1185
29,90,2958
29,91,131
29,92,100
29,93,40
29,94,121
29,95,667
29,96,924
29,97,620
29,98,689
29,99,389
29,100,48
29,101,274
29,102,174
29,103,522
29,104,24
29,105,1556
29,106,410
29,107,1069
29,108,1695
29,109,917
29,110,282
29,111,683
29,112,48088
29,113,252
29,114,79
29,115,4231
29,116,1125
29,117,381
29,118,1624
29,119,421
29,120,163
29,121,3076
29,122,123
29,123,8234
29,124,233
29,125,1248
29,126,626
29,127,904
29,128,194
29,129,359
29,130,249
29,131,623
29,132,269
29,133,3857
29,134,1086
29,135,20
29,136,783
29,137,403
29,138,233
29,139,2146
29,140,837
29,141,422
29,142,5308
29,143,52
29,144,2023
29,145,86
29,146,1438
29,147,312
29,148,860
29,149,3571
29,150,3654
29,151,594
29,152,5274
29,153,558
29,154,3237
29,155,714
29,156,124
29,157,1266
29,158,470
29,159,266
29,160,339
29,161,7944
29,162,158
29,163,31
29,164,4706
29,165,163
29,166,239
29,167,772
29,168,197
29,169,431
29,170,17
29,171,581
29,172,754
29,173,152
29,174,116
29,175,226
29,176,233
29,177,133
29,178,243
29,179,238
29,180,204
29,181,932
29,182,1230
29,183,36
29,184,2783
29,185,61
29,186,336
29,187,164
29,188,26
29,189,231
29,190,67
29,191,2817
29,192,751
29,193,3206
29,194,119
29,195,247
29,196,196
29,197,2358
29,198,163
29,199,9294
29,200,5956
29,201,507
29,202,2279
29,203,6454
29,204,2384
29,205,88
29,206,742
29,207,299
