Cueanexo,Nombre,ID_DEPTO
900040500,ESC. N° 193 EMILIO CARMONA,462.0
900040900,ESC. N° 97 ROBERTO MARTIN BERHO,462.0
900042100,COL. LEON XIII DE SAN JOSE,82.0
900042500,ESC. DE ADMINISTRACION,82.0
900043500,ESC. N° 213 - CACIQUE MARTIN IQUIN,466.0
900046400,ESC. N° 288,381.0
900048500,ESC. JOAQUIN CASTELLANOS,322.0
900050100,ESC. N° 347 - ALEXANDER FLEMING,63.0
900050600,COL. SALESIANO GRAL. BELGRANO,82.0
900050900,ESC. MARIANO ARIZA,322.0
900051400,ESC. N° 135 - CARLOS QUINTEROS,322.0
900052400,ESC. N° 14 - PRIMERO DE MAYO,322.0
900053100,COL. NUESTRA SEÑORA DEL VALLE,82.0
900053500,ESC. BRIGADIER GENERAL DON JUAN MANUEL DE ROSAS,155.0
900055500,INST. DE ENSEÑANZA SUPERIOR PROF. MANUEL MARCHETTI ANEXO III,272.0
900056501,COL. SANTA ROSA,510.0
900057100,COL. SAN PABLO APOSTOL,294.0
900057200,ESC. JUAN CRISOSTOMO ALVAREZ,294.0
900059500,ESC. N° 249 MARCO AVELLANEDA,82.0
900059600,ESC. PERIODISMO ARGENTINO,82.0
900060600,ESC. FRANCISCO NARCISO LAPRIDA,294.0
900061700,CENTRO DE ALTOS ESTUDIOS,82.0
900062300,ESC. N° 182 TTE. CNEL. RICARDO DANTE D. BISCARDI,212.0
900066100,ESC. N° 309 - MARIA TERESA LOPEZ DE PAZ,483.0
900066800,ESC. TECNICA N°1 DE VILLA DE LEALES,272.0
900067000,ESC. N° 175,272.0
900070600,ESC. DIEGO DE ROJAS,155.0
900071600,INST. DE ENSEÑANZA SUPERIOR DR. MIGUEL CAMPERO,82.0
900073800,COL. LIBERTADOR GRAL. DON JOSE DE SAN MARTIN,467.0
900077100,COL. FASTA ANGEL MARIA BOISDRON OP,510.0
900078600,ESC. SOLIDARIDAD Y PAZ,82.0
900078700,ESC. FLORENCIO VARELA,105.0
900078900,ESC. N° 301 CAPITAL FEDERAL,82.0
900079400,ESC. N° 18 - JUAN JOSE COMASCHI,105.0
900079800,ESC. N° 168,105.0
900080200,ESC. N° 234 CAP. DE FGTA. PEDRO EDGARDO GIACHINO,105.0
900080800,ESC. EJERCITO ARGENTINO,82.0
900081500,ESC. BLAS PARERA,133.0
900082300,ESC. SECUNDARIA SAN ANDRES,133.0
900082500,ESC. MARTHA ALCIRA SALOTTI,467.0
900082700,ESC. CARLOS GUIDO SPANO,133.0
900083700,COL. SANTA RITA,133.0
900084300,ESC. N° 62 MONS. CARLOS ECHENIQUE Y ALTAMIRA,63.0
900084400,ESC. N° 118 PROV. DE LA RIOJA,63.0
900089900,ESC. SECUNDARIA DE COMERCIO ILDEFONSO DE LAS MUÑECAS,82.0
900091600,ESC. N° 201 - DON JUAN GREGORIO JUAREZ,462.0
900092500,ESC. DE COMERCIO DE RACO,467.0
900093100,INST. TECNICO GRAL. MANUEL BELGRANO,133.0
900093400,INST. SANTA CATALINA DE SIENA,82.0
900094100,ESC. DE COMERCIO N° 4 BATALLA DE TUCUMAN,82.0
900094200,ESC. GOBERNADOR JOSE MANUEL SILVA,466.0
900094300,ESC. N° 28,466.0
900096200,ESC. AGUEDA TEJERINA DE POSSE,462.0
900096500,ESC. N° 364,272.0
900098100,ESC. N° 49 JUAN BAUTISTA ALBERDI,82.0
900098700,ESC. BATALLA DE TUCUMAN,272.0
900100000,ESC. JUAN BAUTISTA BASCARY,133.0
900100400,ESC. JOSE INGENIEROS,133.0
900100500,ESC. 12 DE OCTUBRE,133.0
900103100,ESC. MARTIN MIGUEL DE GUEMES,82.0
900104009,C.E.N.T. N° 74 - ANEXO SIMOCA,462.0
900104013,C.E.N.T. N° 74 - ANEXO LULES,294.0
900134000,"ESC. SUPERIOR DE HOTELERIA, GASTRONOMIA Y TURISMO ARGENCAT",82.0
900163000,COL. COOPERATIVO JESUS SEMBRADOR,82.0
900163100,ESC. MUNICIPAL NUEVA ARGENTINA,467.0
900168700,COL. III MILENIO,510.0
900169200,ESC. FEDERALISMO ARGENTINO,133.0
900172700,ESC. INFANTIL CHANGUITO DIOS,82.0
900172900,ESC. TECNICA EL MOLLAR,466.0
900173800,JARDIN MUNICIPAL ESPIGUITAS,82.0
900174500,ESC. SEC. SUBOFICIAL SEGUNDO ROQUE RAMON QUINTANA,272.0
900176501,ESC. SECUNDARIA RIO NIO - Anexo ESC. MEDIA EL NARANJO,63.0
900177100,ESC. MEDIA DE LA RINCONADA,294.0
900177200,ESC. MATERNAL Y DE JARDINES DE INFANTES MUNICIPAL,322.0
900178400,INST. KINDER/COL. DEL SOL,82.0
900179300,COL. DON ORIONE,82.0
900180100,INST. ABRAHAM LINCOLN,510.0
900181200,INST. SAN VICENTE DE PAUL,133.0
900182200,COL. MARIA AUXILIADORA,82.0
900182800,INST. 9 DE JULIO,82.0
900184100,INST. PRIVADO JOVEN ARGENTINO,
900188100,ESC. PARROQUIAL NTRA. SRA. DE LAS MERCEDES,462.0
900188500,ESC. MEDIA JUANA MANSO,133.0
900190300,ESC. MEDIA EVITA,381.0
900190600,INST. DE ENSEÑANZA SUPERIOR GRANEROS,212.0
900192800,ESC. MEDIA DE LULES,294.0
900194001,CENTRO DE INTEGRACION COMUNITARIO- LA FLORIDA,133.0
900194300,ESCUELA MONSEÑOR DAVID DIP,467.0
900195000,ESC. SECUNDARIA B° EL MIRADOR,510.0
900195400,ESC. SECUNDARIA BENJAMIN MATIENZO,82.0
900196500,ESC. SECUNDARIA LOS RALOS,133.0
900198100,INSTITUTO PROVINCIAL DE LA ADMINISTRACION PUBLICA,82.0
900198700,ESCUELA SECUNDARIA CONGRESO DE TUCUMAN,82.0
900198800,ESCUELA SECUNDARIA MANUEL ARROYO Y PINEDO,82.0
900199000,ESCUELA SECUNDARIA JUAN LARREA,82.0
900199400,ESCUELA SECUNDARIA DE EL PUESTO,133.0
900202100,ESC. SECUNDARIA DR. MARCO AVELLANEDA,82.0
900205200,ESCUELA DE NIVEL INICIAL SANTIAGO GALLO,133.0
900205600,ESCUELA DE NIVEL INICIAL BRIGADIER JUAN MANUEL DE ROSAS,155.0
900207600,ESC. DE NIVEL INICIAL MARTIN MIGUEL DE GUEMES,82.0
900209500,ESCUELA SECUNDARIA DE MEDINAS,105.0
900209800,ESCUELA AGROTECNICA DE SIMOCA,462.0
900213100,COLEGIO MULTILINGÜE MILENIO,82.0
900216000,COLEGIO INMACULADO CORAZON DE MARIA,467.0
900216400,JARDIN MATERNO INFANTIL BICHITO DE LUZ,294.0
900217400,ESC. DE NIVEL INICIAL PABLO HAIMES,105.0
900217500,ESC. DE NIVEL INICIAL PROF. ALFREDO COSSON,82.0
900217700,ESC. DE NIVEL INICIAL GRAL. LAVALLE,155.0
900218200,ESC. SECUNDARIA DE REQUELME,63.0
900219100,ESC. DE NIVEL INICIAL VICTOR MERCANTE,105.0
900219600,ESC. DE NIVEL INICIAL J. CRISOSTOMO MENDEZ,133.0
900219900,ESC. AGROTECNICA LOS PIZARROS,251.0
900220100,JARDIN MATERNO INFANTIL CHICOS FELICES,82.0
900222901,ESC. DE NIVEL INICIAL Nº 351 JOSÉ IGNACIO THAMES - ANEXO I,510.0
900223800,ESC. SECUNDARIA CAPITAN MIGUEL DE SALAS Y VALDÉS,467.0
900224300,ESC. DE NIVEL INICIAL MANANTIALES SUR,294.0
900224700,COL. SECUNDARIO SAN FERNANDO,510.0
900226300,COL. III MILENIO,510.0
900226401,INST. SUPER. DEL PROFESORADO DE EDUC. FISICA NORTE ARGENTINO - ANEXO FAMAILLA,155.0
900226600,JARDIN MATERNO INFANTIL CAPRICHITOS,82.0
900228000,INSTITUTO PRIVADO CURA BROCHERO,294.0
900228500,COL. LEON XIII DE SAN JOSE,82.0
900228600,ESC. SECUNDARIA JUAN B. TERAN,133.0
900232000,ESC. SECUNDARIA SAN JOSE DE FLORES,322.0
900232500,JARDIN MATERNO INFANTIL PEQUEÑOS EXPLORADORES,82.0
900232700,ESC.SECUNDARIA DE PALOMINO,462.0
900232900,COL. MARIA DEL ROSARIO,82.0
900233400,JARDIN MATERNO INFANTIL EL JARDIN DE MARIA,82.0
900234700,ESC. SECUNDARIA MANANTIALES SUR,294.0
900234900,ESC. DE NIVEL INICIAL VILLA ALEM,82.0
900236800,ESC. SECUNDARIA FRAY MAMERTO ESQUIU,322.0
900238600,ESC. DE NIVEL INICIAL FULVIO SALVADOR PAGANI,294.0
900240900,JARDIN MATERNO INFANTIL LUNA LUNERA,82.0
909000800,INSTITUTO TECNICO DE AGUILARES,381.0
940003400,ESCUELA PROVINCIAL Nº 30 - OSHOVIA,496.0
940008400,CENTRO POLIVALENTE DE ARTE DE USH - PROF. INÉS MARÍA BUSTELO,496.0
940008700,COLEGIO DIOCESANO MONSEÑOR MIGUEL ANGEL ALEMAN,496.0
940009200,ESCUELA MUNICIPAL EXPERIMENTAL LAS LENGAS,496.0
940009500,ESCUELA PROVINCIAL Nº 23 - ORG. DE LOS ESTADOS AMERICANOS,383.0
940009900,JARDIN DE INFANTES Nº 16 - RAICES Y ALAS,383.0
940014600,ESCUELA PROVINCIAL EXPERIMENTAL LAS GAVIOTAS,496.0
940016000,ESCUELA PROVINCIAL - LOS CAUQUENES,383.0
940017200,JARDIN DE INFANTES Nº 19 - TELKIEN,496.0
940017500,ESCUELA DEL CONO SUR,383.0
940019600,ESCUELA PROVINCIAL N°45 - CONGRESO DE TUCUMÁN,383.0
940019800,JARDIN DE INFANTES N°25 -BRISITAS DEL SUR,383.0
940020300,ESCUELA PROVINCIAL N°46 - GENERAL MARTÍN MIGUEL DE GÜEMES,383.0
940021000,COLEGIO PROVINCIAL DE EDUCACIÓN SECUNDARIA EVA DUARTE DE PERÓN,496.0
940021600,JARDIN DE INFANTES N°28,496.0
20002500,CARLOS GUIDO Y SPANO,112.0
20003400,INST. COLEGIO SAN TARSICIO,112.0
20004100,PROVINCIA DE CORRIENTES,112.0
20004200,AERONAUTICA ARGENTINA,112.0
20005600,FRANCISCO DE GURRUCHAGA,112.0
20007502,JIN D DE 18 (ESC. PRIM. N° 10 DE 18),112.0
20009000,JOSE MARTI,112.0
20009800,INSTITUTO EDUCACIONAL DUAYEN,112.0
20011100,CARLOS MOREL,112.0
20011600,NUEVOS AIRES,112.0
20013800,INSTITUTO SANTA CLARA DE ASIS,112.0
20013900,JUAN B. PEÑA,112.0
20014100,FLORIAN OLIVER,112.0
20015900,ESC. DE COM. Nº 20 DR. JUAN AGUSTIN GARCIA DE 14,112.0
20016700,JOSE ERNESTO GALLONI,112.0
20019300,SATURNINO SEGUROLA,112.0
20020700,FRAY LUIS BELTRAN,112.0
20021400,CARLOS JAVIER BENIELLI,112.0
20021900,JORGE NEWBERY,112.0
20022002,JIN A DE 12 (ESC. PRIM. Nº 01 DE 12),112.0
20022300,INST. SAN JOSE DE LA PALABRA DE DIOS,112.0
20023100,COLEGIO INGLES HORACIO WATSON,112.0
20023200,INSTITUTO ARGENTINO DE ENSEÑANZA SUPERIOR (IADES),112.0
20023400,INSTITUTO INCORPORADO COLECTIVIDAD HELENICA,112.0
20023600,DR. ALEJANDRO CARBO,112.0
20024902,JIN A DE 01 (ESC. PRIM. Nº 8 DE 01),112.0
20027400,JII Nº 12 DE 21,112.0
20027804,JIN C DE 21 (ESC. PRIM. N° 13 DE 21),112.0
20027900,ARMADA ARGENTINA,112.0
20030902,JIN D DE 03 (ESC. PRIM. N° 03 DE 03),112.0
20031900,JOSE CLEMENTE PAZ,112.0
20033100,INSTITUTO LEOPOLDO MARECHAL,112.0
20033600,JIN C DE 09 (ESC. PRIM. N° 20 DE 09),112.0
20035200,ENRIQUE DE VEDIA,112.0
20035500,ESCUELA ARCO IRIS,112.0
20035600,INSTITUTO DE ESTUDIOS SUPERIORES DE BUENOS AIRES,112.0
20036200,PONCIANO VIVANCO,112.0
20041100,INSTITUTO SAN ANTONIO DE PADUA,112.0
20041300,ERNESTO A. BAVIO,112.0
20043800,DR GUILLERMO CORREA,112.0
20044100,ENRIQUE BANCHS,112.0
20045600,CELIA MARTINEZ DE VARELA,112.0
20046300,GREGORIA MATORRAS Y DEL SER DE SAN MARTIN,112.0
20047800,ESC. TEC. Nº 32 GRAL JOSE DE SAN MARTIN DE 14,112.0
20047900,INSTITUTO SAN MARTIN DE TOURS,112.0
20048600,INSTITUTO NTA.SRA.DE GRACIA Y BUEN REMEDIO,112.0
20050600,ESC. TEC. Nº 11 MANUEL BELGRANO DE 06,112.0
20050800,INSTITUTO SANTA FELICITAS DE SAN VICENTE DE PAUL,112.0
20051900,RUBEN DARIO,112.0
20052100,INSTITUTO ZACCARIA,112.0
20052400,MARIANO MORENO,112.0
20054400,DR LUIS AGOTE,112.0
20055402,JIN D DE 13 (ESC. PRIM. Nº 07 DE 13),112.0
20055403,JIN D DE 13 (ESC. PRIM. Nº 21 DE 13),112.0
20057500,INSTITUTO EDUCACIONAL SANTA TERESITA,112.0
20057800,CORNELIO SAAVEDRA,112.0
20057900,ASOCIACION ESCUELA CANGALLO,112.0
20058001,JIN B DE 01 (ESC. PRIM. N° 10 DE 1),112.0
20058900,PROVINCIA DE SAN LUIS,112.0
20059200,CASTO MUNITA,112.0
20060200,INST. INMACULADA CONCEPCION DE MARIA,112.0
20061100,LICEO Nº 05 P. GUAGLIANOME DE 11,112.0
20061700,JIN B DE 05 (ESC. PRIM. N° 06 DE 05),112.0
20061703,JIN B DE 05 (ESC. PRIM. N°18 DE 05),112.0
20063700,ESC. DE COM. Nº 12 JUAN XXIII DE 21,112.0
20065400,MANUEL DE SARRATEA,112.0
20067200,COLEGIO SAN MARTIN DE LOS ANDES,112.0
20067400,INSTITUTO BEATA IMELDA,112.0
20068400,INSTITUTO JUAN BAUSTITA BERTHIER,112.0
20069200,INSTITUTO TEA Y DEPORTEA,112.0
20070000,INSTITUTO CHAMPAGNAT,112.0
20071500,INSTITUTO DAGUERRE,112.0
20072600,LIC. JUSTO JOSE NUÑEZ,112.0
20072700,JOSE MARMOL,112.0
20073200,INSTITUTO GENESIS,112.0
20073700,JIN C NIÑOS LATINOAMERICANOS DE 13 (ESC. PRIM. N°8 DE 13),112.0
20074400,LICEO Nº 01 JOSE FIGUEROA ALCORTA DE 02,112.0
20074700,COLEGIO SAN AGUSTIN,112.0
20078400,CNEL.JOSE DE OLAVARRIA,112.0
20079100,BANDERA ARGENTINA,112.0
20079900,GRAN MARISCAL DEL PERU RAMON CASTILLA,112.0
20082600,JUAN B. TERAN,112.0
20084900,ESC. DE COM. Nº 17 STA MARIA DE LOS BUENOS AIRES DE 07,112.0
20085600,INST. JAIM NAJMAN BIALIK,112.0
20086400,REPUBLICA DEL PARAGUAY,112.0
20086900,FAMILIA DE CABEZON,112.0
20087100,ESC. DE COM. Nº 19 JUAN MONTALVO DE 08,112.0
20087800,JAPON,112.0
20087903,JIN D DE 07 (ESC. PRIM. Nº 11 DE 07),112.0
20088400,CHACABUCO,112.0
20089100,ESCUELA BAMI MARC CHAGALL,112.0
20089200,REPUBLICA DE MEXICO,112.0
20090700,JUAN AGUSTIN MAZA,112.0
20091100,ESC. TEC. Nº 08 PAULA ALBARRACIN DE SARMIENTO DE 13,112.0
20091600,INSTITUTO NUEVA ESCUELA MODELO INTERNACIONAL,112.0
20092700,TOMAS A. LE BRETON,112.0
20092800,ANTONIO ZACCAGNINI,112.0
20093101,JIN B DE 20 (ESC. PRIM. Nº 4 DE 20,112.0
20094300,INSTITUTO NUESTRA SENORA DE LA MISERICORDIA,112.0
20094400,LICEO Nº 08 ESTEBAN ECHEVERRIA DE 13,112.0
20095800,INSTITUTO SECUNDARIO EL TALLER,112.0
20096900,ESC ENFERMERIA HELENA LARROQUE DE ROFFO,112.0
20097400,INSTITUTO TIERRA SANTA,112.0
20097800,COLEGIO LINCOLN,112.0
20098200,ARMENIA ARGENTINA,112.0
20103800,ESC. TEC. Nº 34 ING. ENRIQUE MARTIN HERMITTE DE 09,112.0
20104600,DR VICENTE CARMELO GALLO,112.0
20104700,ESPANA,112.0
20105001,JIN C DE 15 (ESC. PRIM. N°3 DE 15),112.0
20105003,JIN C DE 15 (ESC. PRIM. N°18 DE 15),112.0
20108500,ESC. TEC. Nº 13 ING. JOSE LUIS DELPINI DE 21,112.0
20117200,ROMA,112.0
20117300,CONSERVATORIO SUPERIOR DE MUSICA MANUEL DE FALLA,112.0
20117301,CONSERVATORIO SUP.DE MUSICA MANUEL DE FALLA,112.0
20117700,ENS Nº 09 DOMINGO FAUSTINO SARMIENTO DE 01,112.0
20119400,JIC N° 02 DE 11,112.0
20120103,JIN C DE 12 (ESC. PRIM. N°25 DE 12),112.0
20120200,LEANDRO N. ALEM,112.0
20120900,INSTITUTO DIVINA PROVIDENCIA,112.0
20121800,INSTITUTO SAN RAMON NONATO,112.0
20122400,INST. PRIVADO SUP. DEL HOSP. ITALIANO,112.0
20122500,INSTITUTO INMACULADA CONCEPCION,112.0
20124000,EUSTAQUIO CARDENAS,112.0
20124300,CORONEL ISIDORO SUAREZ,112.0
20124800,LICEO FRANCO ARGENTINO JEAN MERMOZ,112.0
20126300,PROVINCIA DE CATAMARCA,112.0
20126700,ESC. SUP. DE COM. Nº 03 HIPOLITO VIEYTES DE 07,112.0
20127802,JIN E DE 10 (ESC. PRIM. N°13 DE 10),112.0
20127900,MANUEL DORREGO,112.0
20130000,INSTITUTO SAN FELIPE NERI,112.0
20130708,JIN C DE 20 (ESC. PRIM. Nº 20 DE 20),112.0
20131200,RICARDO MONNER SANS,112.0
20132500,JIN A DE 11 BALDOMERO FERNANDEZ MORENO (ESC.PRIM.N°20DE11),112.0
20132801,ENS N° 05 GRAL MARTIN MIGUEL DE GUEMES DE 05,112.0
20133000,CARLOS MARIA BIEDMA,112.0
20134500,ESCUELA TECNICA ORT 01,112.0
20136800,BARTOLINA SISA,112.0
20136902,JIN B JUANA AZURDUY DE 16 ( Nº 11 ),112.0
20137500,GRAL. JOSE GERVASIO DE ARTIGAS,112.0
20138601,SAN MARTIN DE LOS CAMPOS,112.0
20139100,INSTITUTO SANTA MARIA,112.0
20139400,SANTA MARIA DE LOS BUENOS AIRES,112.0
20140900,JIN D DE 14 (ESC. PRIM. N°24 DE 14),112.0
20144900,DR MANUEL MONTES DE OCA,112.0
20146900,EI N° 02 DE 02,112.0
20147801,JIN C DE 02 (ESC. PRIM. Nº 3 DE 2),112.0
20148300,INST. DR DALMACIO VELEZ SARSFIELD,112.0
20148900,COLEGIO ARGENTINO ARABE OMAR BIN AL-JATTAB,112.0
20150600,INST. SANTA ANA Y SAN JOAQUIN,112.0
20153300,RUFINO LURO CAMBACERES,112.0
20153600,DR. JOSE BENJAMIN ZUBIAUR,112.0
20155101,JIN C DE 08 (ESC. PRIM. Nº 20 DE 08),112.0
20156300,INSTITUTO BELGRANO UNO,112.0
20158300,JIC N° 03 DE 10,112.0
20158400,CNEL. DE MARINA TOMAS ESPORA,112.0
20158700,JIN A DE 16 (ESC. PRIM. N°15 DE 16),112.0
20159100,POLICIA FEDERAL ARGENTINA,112.0
20160000,OLEGARIO V ANDRADE,112.0
20162700,JII Nº 01 ATHOS PALMA DE 10,112.0
20164000,EDUARDO LADISLAO HOLMBERG,112.0
20164400,CENTRO DE EDUCACION CORPORAL,112.0
20169300,ENS Nº 11 DR. RICARDO LEVENE DE 06,112.0
20170000,INSTITUTO PRIVADO COLEGIO MANUEL   BELGRANO,112.0
20172900,EI Nº 05 MARIA EVA DUARTE DE PERON DE 05,112.0
20174800,SUPERIOR DE ASIMRA,112.0
20178100,IFTS Nº 12 DE 03,112.0
20178500,EL JARDIN DE LOS CEREZOS,112.0
20183900,DEAN DIEGO ESTANISLADO DE ZAVALETA,112.0
20184000,ANTONIO J. BUCICH,112.0
20185200,INST. NUEVO SOL DE EDUCACION INTEGRAL,112.0
20185600,INST.PRIV.DEL SINDICATO GBA DE OBRAS SANITARIAS,112.0
20186900,INST. HANS CHRISTIAN ANDERSEN,112.0
20188400,JARDIN DE INFANTES BUMERANG,112.0
20195802,INSTITUTO VOCACIONAL DE ARTE MANUEL JOSE DE LABARDEN,112.0
20204200,JARDIN MATERNAL EL OSO CLARINETE,112.0
20207500,CENTRO COMUNITARIO SAN CAYETANO,112.0
20211800,SEMINARIO INTERNACIONAL TEOLOGICO BAUTISTA,112.0
20213400,INST. SUP. EDUSALUD DE CIENCIAS DE LA SALUD,112.0
20214300,INSTITUTO NACIONES UNIDAS,112.0
20220300,JII Nº 08 DR. GENARO GIACOBINI DE 05,112.0
20221600,INSTITUTO DULCE DE LECHE,112.0
20229500,INSTITUTO PRIVADO DE PSICOLOGIA SOCIAL DEL SUR,112.0
20233600,ESC. DE FOTOGRAFIA MOTIVARTE,112.0
20236200,INSTITUTO PRIVADO LA ESCUELA DE HILEL,112.0
20236900,IFTS Nº 26 DE 06,112.0
20237400,GIRASOLES ESCUELA ACTIVA,112.0
20238000,VATEL ESC.INTERN.EN ADMIN.HOTELERA Y TURIST,112.0
20244100,JII Nº 10 DE 19,112.0
20246400,IFTS Nº 11 DE 05,112.0
20273900,IFTS Nº 28 DE 02,112.0
20274500,ESC. INF. Nº 07 CASA AMARILLA DE 04,112.0
20281000,HERMANOS LATINOAMERICANOS,112.0
20288500,IFTS Nº 23 DE 03,112.0
20294100,EI Nº 11 DE 19,112.0
20299400,INST.SUP. DE ENFERMERIA ARTEMIDES ZATTI,112.0
20300101,COLEGIO TARBUT,112.0
20301100,INST.PROF.ED.PRIMARIA DORA ACOSTA DE 01,112.0
20301800,REDBA RED ASISTENCIAL DE BUENOS AIRES,112.0
20303700,JII Nº 9 DE 21,112.0
20304900,INST. DE EDUC. EN AREAS DE LA SALUD,112.0
20306100,JARDIN DE INFANTES INTEGRAL Nº 10 DE 21,112.0
20306700,JII Nº 5 DE 14,112.0
20308700,JII N° 13 DE 04,112.0
20312600,ESC. PRIMARIA N° 23 DE 13,112.0
20312800,ESC. PRIMARIA N° 05 DE 05,112.0
20313100,EI Nº 11 DE 01,112.0
20314000,ESCUELA INFANTIL  JARPADIMPI,112.0
20315700,IFTS N° 34 DE 01,112.0
20318000,JII N° 05 DE 03,112.0
29000500,COLEGIO NACIONAL DE BUENOS AIRES,112.0
60000200,ESCUELA DE EDUCACIÓN PRIMARIA Nº2 DOMINGO FAUSTINO SARMIENTO,42.0
60000900,PEDRO BONIFACIO PALACIOS ALMAFUERTE,325.0
60002900,INSTITUTO INMACULADA CONCEPCION,292.0
60006600,COLEGIO JUAN BAUTISTA ALBERDI,325.0
60006700,ESCUELA DE EDUCACIÓN PRIMARIA Nº7 JUAN BAUTISTA ALBERDI,437.0
60007100,INSTITUTO MARCELO TORCUATO DE ALVEAR S.A.,237.0
60007200,JARDÍN DE INFANTES Nº906 PEUMAYEN,237.0
60009200,INSTITUTO DE ENSEÑANZA SECUNDARIA ALMAFUERTE,437.0
60009800,JARDÍN DE INFANTES MUNICIPAL Nº4 - EL HORNERITO,237.0
60010900,JARDÍN DE INFANTES SANTA ETHNEA,437.0
60013800,INSTITUTO SUPERIOR DE FORMACION DOCENTE Nº36,240.0
60014500,JARDÍN DE INFANTES Nº924 MIGUEL LILLO,325.0
60014800,ESCUELA DE EDUCACIÓN PRIMARIA Nº15 NUESTRA SEÑORA DE LAS MERCEDES,325.0
60015100,ESCUELA DE EDUCACIÓN PRIMARIA Nº23 DR. JOSÉ INGENIEROS,226.0
60016000,JARDÍN DE INFANTES Nº903 DR. MIGUEL CARLOS BERTERO,512.0
60016100,ESCUELA DE EDUCACIÓN PRIMARIA Nº2 CORONEL DE MARINA TOMAS ESPORA,512.0
60016300,JARDÍN DE INFANTES PEPIN CASCARON,512.0
60016800,ESCUELA DE EDUCACIÓN PRIMARIA Nº15 FRAY MAMERTO ESQUIU,437.0
60017800,JARDÍN DE INFANTES BARQUITO DE PAPEL,512.0
60018700,JARDÍN CIUDAD JARDIN,487.0
60021000,INSTITUTO SUPERIOR DE ESTUDIOS TECNICOS,199.0
60021400,JARDÍN MUNICIPAL PIETRO TESTA,487.0
60021600,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 BRIGADIER GRAL. JUAN F. QUIROGA,437.0
60022500,ESCUELA DE EDUCACIÓN PRIMARIA Nº100 SAVERIO LAIACONA,325.0
60023100,ESCUELA THOMAS EDISON,237.0
60023600,JARDÍN DE INFANTES Nº918,70.0
60024100,ESCUELA DE EDUCACIÓN PRIMARIA Nº16 GENERAL JOSÉ DE SAN MARTIN,70.0
60025200,JARDÍN DE INFANTES DANTE ALIGHERI,70.0
60025300,ESCUELA DE EDUCACIÓN PRIMARIA Nº3 ENRIQUE ROCCA,70.0
60026400,ESCUELA DE EDUCACIÓN PRIMARIA Nº3 JOSÉ MANUEL ESTRADA,199.0
60027500,JARDÍN DE INFANTES Nº913DR. JULIO CESAR LOVECCINO,131.0
60030100,JARDÍN GUARDERIA BELEN,199.0
60031200,ESCUELA DE EDUCACIÓN PRIMARIA Nº54,486.0
60031600,ESCUELA DE EDUCACIÓN PRIMARIA Nº48 AMERICA LATINA,486.0
60033600,ESCUELA SAN MARTÍN DE TOURS,418.0
60034700,ESCUELA DE EDUCACIÓN PRIMARIA Nº8 GREGORIO ARAOZ DE LA MADRID,187.0
60035700,ESCUELA DE EDUCACIÓN PRIMARIA Nº13 CONSTANCIO VIGIL,486.0
60037000,ESCUELA DE EDUCACIÓN PRIMARIA Nº16 ESPAÑA,507.0
60038000,ESCUELA PRIMARIA ALBERGUE Nº3 ESTANISLAO DEL CAMPO,507.0
60038400,JARDÍN MUNICIPAL Nº17,199.0
60038700,ESCUELA DE EDUCACIÓN PRIMARIA Nº20 BARTOLOME MITRE,507.0
60039500,JARDÍN DE INFANTES Nº909 CONSTANCIO C VIGIL,486.0
60040400,ESCUELA DE EDUCACIÓN PRIMARIA Nº16 JULIO ARGENTINO ROCA,103.0
60041400,ESCUELA DE EDUCACIÓN PRIMARIA Nº41 CEFERINO NAMUNCURA,103.0
60043600,INSTITUTO JOSÉ MARMOL,301.0
60043900,ESCUELA DE EDUCACIÓN PRIMARIA Nº16 VICENTE LOPEZ Y PLANES,318.0
60044600,JARDÍN DE INFANTES NUESTRA SEÑORA DE LUJAN,141.0
60050000,ESCUELA TÉCNICO PROFESIONAL EMAÚS,325.0
60050500,ESCUELA DE EDUCACIÓN PRIMARIA Nº6 ABRAHAM LINCOLN,237.0
60050700,COLEGIO AMERICANO,237.0
60053000,ESCUELA DE EDUCACIÓN PRIMARIA Nº56 DARDO ROCHA,325.0
60053800,JARDÍN DE INFANTES Nº904 PUERTO DE LA CIUDAD,512.0
60054700,ESCUELA DE EDUCACIÓN PRIMARIA Nº2 JOSÉ HERNANDEZ,237.0
60054800,JARDÍN MUNICIPAL Nº4 EL MONO RELOJERO,226.0
60056200,INSTITUTO SUPERIOR DE FORMACION DOCENTE Nº139 MARIANO MORENO,88.0
60057700,ESCUELA DE EDUCACIÓN PRIMARIA Nº14 BERNARDINO RIVADAVIA,87.0
60058400,ESCUELA DE EDUCACIÓN PRIMARIA Nº30 CORNELIO SAAVEDRA,440.0
60060200,ESCUELA DE EDUCACIÓN PRIMARIA Nº57,42.0
60060800,ESCUELA DE EDUCACIÓN PRIMARIA Nº38 ALBERTO CELESTINO RIBET,42.0
60063500,ESCUELA DE EDUCACIÓN PRIMARIA Nº25 SAN JOSÉ DE CALASANZ,208.0
60065700,JARDÍN DE INFANTES Nº903 SERVANDO VIDELA,367.0
60065800,JARDÍN DE INFANTES Nº904 DR. ALEJANDRO E. SHAW,367.0
60066500,ESCUELA DE EDUCACIÓN PRIMARIA Nº33 FRANCISCO N. LAPRIDA,296.0
